"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.1. la Seu";1;1;11;29,9
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;34,96
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.3. el Carme";1;3;13;17,84
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;19,07
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;26,03
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;35,63
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.1. Russafa";2;1;21;17,62
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;35,04
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.3. Gran Via";2;3;23;31,34
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.1. el Botànic";3;1;31;18,71
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.2. la Roqueta";3;2;32;23,87
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.3. la Petxina";3;3;33;15,19
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.4. Arrancapins";3;4;34;19,7
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.1. Campanar";4;1;41;11,98
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.2. les Tendetes";4;2;42;10,96
2017;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.3. el Calvari";4;3;43;5,64
