"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;2,08
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;1,39
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;3,89
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;3,94
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;3,62
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;1,6
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.1. Russafa";2;1;21;3,33
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;0,95
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.3. Gran Via";2;3;23;1,45
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.1. el Botànic";3;1;31;2,99
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.2. la Roqueta";3;2;32;2,92
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.3. la Petxina";3;3;33;2,86
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.4. Arrancapins";3;4;34;2,59
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.1. Campanar";4;1;41;2,96
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.2. les Tendetes";4;2;42;4,01
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.3. el Calvari";4;3;43;5,91
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.4. Sant Pau";4;4;44;2,55
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;4,69
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.2. Morvedre";5;2;52;4,08
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.3. Trinitat";5;3;53;3,21
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.4. Tormos";5;4;54;5,09
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;3,45
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.1. Exposició";6;1;61;1,35
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;2,07
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;1,27
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;1,85
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;4,68
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.2. Soternes";7;2;72;5,11
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;5,88
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;6,76
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.5. la Llum";7;5;75;4,27
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.1. Patraix";8;1;81;3,73
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.2. Sant Isidre";8;2;82;5,02
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.3. Vara de Quart";8;3;83;4,01
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.4. Safranar";8;4;84;3,59
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.5. Favara";8;5;85;4,8
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.1. la Raiosa";9;1;91;4,28
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;4,78
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;5,03
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;5,5
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.5. Camí Real";9;5;95;6,05
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;4,45
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;5,1
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;4,39
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;5,75
2020;"Percentatge d'ingressos procedents de prestacions per desocupació.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;6,81
