"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2015;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;16179,1971312983
2015;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;20940,7082658023
2015;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;12766,6287192755
2015;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;12983,7293460554
2015;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;14372,0403807326
2015;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;21293,9028142589
2015;"Renda neta mitjana per persona.";"2. l'Eixample";"2.1. Russafa";2;1;21;13560,1934140642
2015;"Renda neta mitjana per persona.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;25540,4103787653
2015;"Renda neta mitjana per persona.";"2. l'Eixample";"2.3. Gran Via";2;3;23;18115,2129951355
2015;"Renda neta mitjana per persona.";"3. Extramurs";"3.1. el Botànic";3;1;31;13971,4862912494
2015;"Renda neta mitjana per persona.";"3. Extramurs";"3.2. la Roqueta";3;2;32;14797,5106672719
2015;"Renda neta mitjana per persona.";"3. Extramurs";"3.3. la Petxina";3;3;33;13748,4666036972
2015;"Renda neta mitjana per persona.";"3. Extramurs";"3.4. Arrancapins";3;4;34;15188,5588422392
2015;"Renda neta mitjana per persona.";"4. Campanar";"4.1. Campanar";4;1;41;13568,2925098555
2015;"Renda neta mitjana per persona.";"4. Campanar";"4.2. les Tendetes";4;2;42;11555,2460007803
2015;"Renda neta mitjana per persona.";"4. Campanar";"4.3. el Calvari";4;3;43;8801,9445164076
2015;"Renda neta mitjana per persona.";"4. Campanar";"4.4. Sant Pau";4;4;44;15146,484297733
2015;"Renda neta mitjana per persona.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;10255,9833973129
2015;"Renda neta mitjana per persona.";"5. la Saïdia";"5.2. Morvedre";5;2;52;11217,8258064516
2015;"Renda neta mitjana per persona.";"5. la Saïdia";"5.3. Trinitat";5;3;53;12454,8368407379
2015;"Renda neta mitjana per persona.";"5. la Saïdia";"5.4. Tormos";5;4;54;9449,96033580728
2015;"Renda neta mitjana per persona.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;11850,4078559393
2015;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.1. Exposició";6;1;61;20630,5188966778
2015;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;17016,7848641837
2015;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;20296,9561696046
