"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;1,22
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;0,82
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;2,16
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;1,84
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;1,51
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;0,7
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.1. Russafa";2;1;21;1,87
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;0,48
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.3. Gran Via";2;3;23;0,9
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.1. el Botànic";3;1;31;1,71
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.2. la Roqueta";3;2;32;1,55
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.3. la Petxina";3;3;33;1,68
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.4. Arrancapins";3;4;34;1,32
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.1. Campanar";4;1;41;1,74
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.2. les Tendetes";4;2;42;2,52
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.3. el Calvari";4;3;43;3,76
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.4. Sant Pau";4;4;44;1,46
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;2,63
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.2. Morvedre";5;2;52;2,46
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.3. Trinitat";5;3;53;1,83
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.4. Tormos";5;4;54;3,45
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;2,03
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.1. Exposició";6;1;61;0,62
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;1,1
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;0,67
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;0,9
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;2,64
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.2. Soternes";7;2;72;2,97
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;3,98
2015;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;5,21
