"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2020;"Percentatge d'ingressos procedents de salaris.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;47,83
2020;"Percentatge d'ingressos procedents de salaris.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;40,03
2020;"Percentatge d'ingressos procedents de salaris.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;58,03
2020;"Percentatge d'ingressos procedents de salaris.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;56,7
2020;"Percentatge d'ingressos procedents de salaris.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;52,88
2020;"Percentatge d'ingressos procedents de salaris.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;42,42
2020;"Percentatge d'ingressos procedents de salaris.";"2. l'Eixample";"2.1. Russafa";2;1;21;55,26
2020;"Percentatge d'ingressos procedents de salaris.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;40,81
2020;"Percentatge d'ingressos procedents de salaris.";"2. l'Eixample";"2.3. Gran Via";2;3;23;45,7
2020;"Percentatge d'ingressos procedents de salaris.";"3. Extramurs";"3.1. el Botànic";3;1;31;55,58
2020;"Percentatge d'ingressos procedents de salaris.";"3. Extramurs";"3.2. la Roqueta";3;2;32;50,41
2020;"Percentatge d'ingressos procedents de salaris.";"3. Extramurs";"3.3. la Petxina";3;3;33;54,46
2020;"Percentatge d'ingressos procedents de salaris.";"3. Extramurs";"3.4. Arrancapins";3;4;34;51,24
2020;"Percentatge d'ingressos procedents de salaris.";"4. Campanar";"4.1. Campanar";4;1;41;51,25
2020;"Percentatge d'ingressos procedents de salaris.";"4. Campanar";"4.2. les Tendetes";4;2;42;48,9
2020;"Percentatge d'ingressos procedents de salaris.";"4. Campanar";"4.3. el Calvari";4;3;43;51,28
2020;"Percentatge d'ingressos procedents de salaris.";"4. Campanar";"4.4. Sant Pau";4;4;44;65,2
2020;"Percentatge d'ingressos procedents de salaris.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;50,59
2020;"Percentatge d'ingressos procedents de salaris.";"5. la Saïdia";"5.2. Morvedre";5;2;52;56,58
2020;"Percentatge d'ingressos procedents de salaris.";"5. la Saïdia";"5.3. Trinitat";5;3;53;53,04
2020;"Percentatge d'ingressos procedents de salaris.";"5. la Saïdia";"5.4. Tormos";5;4;54;58,29
2020;"Percentatge d'ingressos procedents de salaris.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;57,58
2020;"Percentatge d'ingressos procedents de salaris.";"6. el Pla del Real";"6.1. Exposició";6;1;61;48,19
2020;"Percentatge d'ingressos procedents de salaris.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;55,06
2020;"Percentatge d'ingressos procedents de salaris.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;46,77
2020;"Percentatge d'ingressos procedents de salaris.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;51,14
2020;"Percentatge d'ingressos procedents de salaris.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;55,1
2020;"Percentatge d'ingressos procedents de salaris.";"7. l'Olivereta";"7.2. Soternes";7;2;72;57,87
2020;"Percentatge d'ingressos procedents de salaris.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;52,28
2020;"Percentatge d'ingressos procedents de salaris.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;49,31
2020;"Percentatge d'ingressos procedents de salaris.";"7. l'Olivereta";"7.5. la Llum";7;5;75;57,4
2020;"Percentatge d'ingressos procedents de salaris.";"8. Patraix";"8.1. Patraix";8;1;81;56,26
2020;"Percentatge d'ingressos procedents de salaris.";"8. Patraix";"8.2. Sant Isidre";8;2;82;63,74
2020;"Percentatge d'ingressos procedents de salaris.";"8. Patraix";"8.3. Vara de Quart";8;3;83;52,7
2020;"Percentatge d'ingressos procedents de salaris.";"8. Patraix";"8.4. Safranar";8;4;84;64,69
2020;"Percentatge d'ingressos procedents de salaris.";"8. Patraix";"8.5. Favara";8;5;85;63,34
2020;"Percentatge d'ingressos procedents de salaris.";"9. Jesús";"9.1. la Raiosa";9;1;91;57,6
2020;"Percentatge d'ingressos procedents de salaris.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;56,95
2020;"Percentatge d'ingressos procedents de salaris.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;57,47
2020;"Percentatge d'ingressos procedents de salaris.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;54,09
2020;"Percentatge d'ingressos procedents de salaris.";"9. Jesús";"9.5. Camí Real";9;5;95;66,63
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;52,22
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;57,3
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;58,79
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;56,27
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;48,61
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;61,37
2020;"Percentatge d'ingressos procedents de salaris.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;64,85
2020;"Percentatge d'ingressos procedents de salaris.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;60,85
2020;"Percentatge d'ingressos procedents de salaris.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;56,89
2020;"Percentatge d'ingressos procedents de salaris.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;54,7
2020;"Percentatge d'ingressos procedents de salaris.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;62,14
2020;"Percentatge d'ingressos procedents de salaris.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;55,73
2020;"Percentatge d'ingressos procedents de salaris.";"12. Camins al Grau";"12.1. Aiora";12;1;121;60,58
2020;"Percentatge d'ingressos procedents de salaris.";"12. Camins al Grau";"12.2. Albors";12;2;122;56,93
2020;"Percentatge d'ingressos procedents de salaris.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;60,33
2020;"Percentatge d'ingressos procedents de salaris.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;59,6
2020;"Percentatge d'ingressos procedents de salaris.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;64,86
2020;"Percentatge d'ingressos procedents de salaris.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;58,63
2020;"Percentatge d'ingressos procedents de salaris.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;52,54
2020;"Percentatge d'ingressos procedents de salaris.";"13. Algirós";"13.3. l'Amistat";13;3;133;51,76
2020;"Percentatge d'ingressos procedents de salaris.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;55,88
2020;"Percentatge d'ingressos procedents de salaris.";"13. Algirós";"13.5. la Carrasca";13;5;135;57,17
2020;"Percentatge d'ingressos procedents de salaris.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;56,08
2020;"Percentatge d'ingressos procedents de salaris.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;59,29
2020;"Percentatge d'ingressos procedents de salaris.";"15. Rascanya";"15.1. Orriols";15;1;151;54,74
2020;"Percentatge d'ingressos procedents de salaris.";"15. Rascanya";"15.2. Torrefiel";15;2;152;57,51
2020;"Percentatge d'ingressos procedents de salaris.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;70,62
2020;"Percentatge d'ingressos procedents de salaris.";"16. Benicalap";"16.1. Benicalap";16;1;161;62,97
2020;"Percentatge d'ingressos procedents de salaris.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;55,55
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;58,41
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;50,82
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;52,24
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;58,41
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;58,41
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;65,69
2020;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;53,97
2020;"Percentatge d'ingressos procedents de salaris.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;59,45
2020;"Percentatge d'ingressos procedents de salaris.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;62,71
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;56,39
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;59,16
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;58,06
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;54,34
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;53,27
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;58,35
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;59,24
2020;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;69,79
2020;"Percentatge d'ingressos procedents de salaris.";;;;;;
