"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;25629,2030857553
2017;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;32630,7963616617
2017;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;19681,6815339039
2017;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;20018,1148156844
2017;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;22188,7931534668
2017;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;33206,1677371995
2017;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.1. Russafa";2;1;21;21456,2866995074
2017;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;43726,639610861
2017;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.3. Gran Via";2;3;23;30040,6318513491
2017;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.1. el Botànic";3;1;31;21717,189533933
2017;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.2. la Roqueta";3;2;32;21219,3605238971
2017;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.3. la Petxina";3;3;33;21761,6069688769
2017;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.4. Arrancapins";3;4;34;23359,9316316002
2017;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.1. Campanar";4;1;41;21218,2094374505
2017;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.2. les Tendetes";4;2;42;17347,2750632665
2017;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.3. el Calvari";4;3;43;13076,9083119109
2017;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.4. Sant Pau";4;4;44;24937,5148954543
2017;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;15646,5740123751
2017;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.2. Morvedre";5;2;52;17216,8543449129
2017;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.3. Trinitat";5;3;53;18667,8903441192
2017;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.4. Tormos";5;4;54;14769,5749087913
2017;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;18850,6252496584
2017;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.1. Exposició";6;1;61;35066,194054625
2017;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;25230,2075523895
2017;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;33533,7734632919
2017;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;26623,4335106383
2017;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;15749,3399689562
2017;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.2. Soternes";7;2;72;15279,5692307692
2017;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;12777,8329272537
2017;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;10724,3656804734
2017;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.5. la Llum";7;5;75;17172,5088745462
2017;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.1. Patraix";8;1;81;18393,0402462894
2017;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.2. Sant Isidre";8;2;82;16141,8341759353
2017;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.3. Vara de Quart";8;3;83;17706,1138211382
2017;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.4. Safranar";8;4;84;18273,3415007657
2017;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.5. Favara";8;5;85;16328,7495107632
2017;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.1. la Raiosa";9;1;91;16498,4796134498
2017;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;15480,1810563588
2017;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;16473,3504950495
2017;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;14528,1819469743
2017;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.5. Camí Real";9;5;95;15307,5577336198
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;16252,3639970763
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;15014,862968312
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;16626,7212514866
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;12979,4932268149
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;11563,885118508
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;15460,8483168317
2017;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;24460,4388594944
2017;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;16138,9491562094
2017;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;15092,546705172
2017;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;15244,9073208723
2017;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;18087,1882293252
2017;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;12414,7075085324
2017;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.1. Aiora";12;1;121;15930,4523925583
2017;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.2. Albors";12;2;122;17570,5233317779
2017;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;15150,3849090042
2017;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;16977,6350658041
2017;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;30685,2115100836
2017;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;17430,9699265381
2017;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;20596,3848639456
2017;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.3. l'Amistat";13;3;133;17105,5736781277
2017;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;24285,1635422246
2017;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.5. la Carrasca";13;5;135;24272,875991772
2017;"Mitjana de la renda per unitat de consum.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;19399,0228994416
2017;"Mitjana de la renda per unitat de consum.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;19839,3429469403
2017;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.1. Orriols";15;1;151;12200,916247693
2017;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.2. Torrefiel";15;2;152;13714,7646739972
2017;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;24236,5238139362
2017;"Mitjana de la renda per unitat de consum.";"16. Benicalap";"16.1. Benicalap";16;1;161;15980,2665695923
2017;"Mitjana de la renda per unitat de consum.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;11992,6506754416
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;16110
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;15556
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;16929
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;16110
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;16110
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;26618
2017;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;16223
2017;"Mitjana de la renda per unitat de consum.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;14527,5528227256
2017;"Mitjana de la renda per unitat de consum.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;18066
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;14363
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;15922,6733541388
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;17254,768370607
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;22098
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;17598
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;21146
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;13323,624548115
2017;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;13321
