"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2016;"Percentatge d'ingressos procedents de pensions.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;16,39
2016;"Percentatge d'ingressos procedents de pensions.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;15,74
2016;"Percentatge d'ingressos procedents de pensions.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;20,75
2016;"Percentatge d'ingressos procedents de pensions.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;20,26
2016;"Percentatge d'ingressos procedents de pensions.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;17,43
2016;"Percentatge d'ingressos procedents de pensions.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;16,45
2016;"Percentatge d'ingressos procedents de pensions.";"2. l'Eixample";"2.1. Russafa";2;1;21;22,08
2016;"Percentatge d'ingressos procedents de pensions.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;14,73
2016;"Percentatge d'ingressos procedents de pensions.";"2. l'Eixample";"2.3. Gran Via";2;3;23;19,6
2016;"Percentatge d'ingressos procedents de pensions.";"3. Extramurs";"3.1. el Botànic";3;1;31;22,6
2016;"Percentatge d'ingressos procedents de pensions.";"3. Extramurs";"3.2. la Roqueta";3;2;32;19,56
2016;"Percentatge d'ingressos procedents de pensions.";"3. Extramurs";"3.3. la Petxina";3;3;33;24,14
2016;"Percentatge d'ingressos procedents de pensions.";"3. Extramurs";"3.4. Arrancapins";3;4;34;24,72
2016;"Percentatge d'ingressos procedents de pensions.";"4. Campanar";"4.1. Campanar";4;1;41;27,68
2016;"Percentatge d'ingressos procedents de pensions.";"4. Campanar";"4.2. les Tendetes";4;2;42;30,42
2016;"Percentatge d'ingressos procedents de pensions.";"4. Campanar";"4.3. el Calvari";4;3;43;32,75
2016;"Percentatge d'ingressos procedents de pensions.";"4. Campanar";"4.4. Sant Pau";4;4;44;13,09
2016;"Percentatge d'ingressos procedents de pensions.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;31,92
2016;"Percentatge d'ingressos procedents de pensions.";"5. la Saïdia";"5.2. Morvedre";5;2;52;25,19
2016;"Percentatge d'ingressos procedents de pensions.";"5. la Saïdia";"5.3. Trinitat";5;3;53;29,1
2016;"Percentatge d'ingressos procedents de pensions.";"5. la Saïdia";"5.4. Tormos";5;4;54;22,61
2016;"Percentatge d'ingressos procedents de pensions.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;24,84
2016;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.1. Exposició";6;1;61;19,47
2016;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;20,57
2016;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;19,69
2016;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;26,4
2016;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;28,05
2016;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.2. Soternes";7;2;72;27,2
2016;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;32,39
2016;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;31,34
2016;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.5. la Llum";7;5;75;23,13
2016;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.1. Patraix";8;1;81;25,97
2016;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.2. Sant Isidre";8;2;82;18,67
