"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;38718,2012917115
2017;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;51272,1205538963
2017;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;29514,6695194207
2017;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;30308,7734209908
2017;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;33583,3875834059
2017;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;50506,54175078
2017;"Renda neta mitjana per llar.";"2. l'Eixample";"2.1. Russafa";2;1;21;32595,3566502463
2017;"Renda neta mitjana per llar.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;74545,8060113257
2017;"Renda neta mitjana per llar.";"2. l'Eixample";"2.3. Gran Via";2;3;23;49665,0261326998
2017;"Renda neta mitjana per llar.";"3. Extramurs";"3.1. el Botànic";3;1;31;34179,3625511038
2017;"Renda neta mitjana per llar.";"3. Extramurs";"3.2. la Roqueta";3;2;32;33596,6422334559
2017;"Renda neta mitjana per llar.";"3. Extramurs";"3.3. la Petxina";3;3;33;36036,7632611637
2017;"Renda neta mitjana per llar.";"3. Extramurs";"3.4. Arrancapins";3;4;34;38405,1145753892
2017;"Renda neta mitjana per llar.";"4. Campanar";"4.1. Campanar";4;1;41;36715,8569416322
2017;"Renda neta mitjana per llar.";"4. Campanar";"4.2. les Tendetes";4;2;42;28857,0731944715
2017;"Renda neta mitjana per llar.";"4. Campanar";"4.3. el Calvari";4;3;43;21495,1750214225
2017;"Renda neta mitjana per llar.";"4. Campanar";"4.4. Sant Pau";4;4;44;43941,5928575834
2017;"Renda neta mitjana per llar.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;26513,4165635412
2017;"Renda neta mitjana per llar.";"5. la Saïdia";"5.2. Morvedre";5;2;52;28654,0560766931
2017;"Renda neta mitjana per llar.";"5. la Saïdia";"5.3. Trinitat";5;3;53;27655,3248587571
2017;"Renda neta mitjana per llar.";"5. la Saïdia";"5.4. Tormos";5;4;54;25846,0328351183
2017;"Renda neta mitjana per llar.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;32431,9537475034
2017;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.1. Exposició";6;1;61;60588,851818319
2017;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;42232,0675012103
2017;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;59810,1468322591
2017;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;45399,2845744681
2017;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;26771,8696158324
2017;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.2. Soternes";7;2;72;25488,2668717949
2017;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;21517,950806358
2017;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;19987,1579881657
2017;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.5. la Llum";7;5;75;30055,6284792255
2017;"Renda neta mitjana per llar.";"8. Patraix";"8.1. Patraix";8;1;81;31041,2859239928
2017;"Renda neta mitjana per llar.";"8. Patraix";"8.2. Sant Isidre";8;2;82;28533,83619818
2017;"Renda neta mitjana per llar.";"8. Patraix";"8.3. Vara de Quart";8;3;83;31072,3061362756
2017;"Renda neta mitjana per llar.";"8. Patraix";"8.4. Safranar";8;4;84;32034,9292277401
2017;"Renda neta mitjana per llar.";"8. Patraix";"8.5. Favara";8;5;85;27883,5655577299
2017;"Renda neta mitjana per llar.";"9. Jesús";"9.1. la Raiosa";9;1;91;27829,8234710087
2017;"Renda neta mitjana per llar.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;27356,7759811154
2017;"Renda neta mitjana per llar.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;28806,995379538
2017;"Renda neta mitjana per llar.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;24797,6654523376
2017;"Renda neta mitjana per llar.";"9. Jesús";"9.5. Camí Real";9;5;95;25481,3490870032
2017;"Renda neta mitjana per llar.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;27235,9493578365
