"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;28041,857448325
2018;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;38497,6578877361
2018;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;22374,1030521825
2018;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;21491,4166864186
2018;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;23345,1398723157
2018;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;35118,2277477477
2018;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.1. Russafa";2;1;21;22493,1792540991
2018;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;46423,6142235123
2018;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.3. Gran Via";2;3;23;31973,574460888
2018;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.1. el Botànic";3;1;31;23028,1876515274
2018;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.2. la Roqueta";3;2;32;22740,2401628223
2018;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.3. la Petxina";3;3;33;23368,5692276642
2018;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.4. Arrancapins";3;4;34;24498,9852928068
2018;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.1. Campanar";4;1;41;21961,3932476166
2018;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.2. les Tendetes";4;2;42;17911,3366488141
2018;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.3. el Calvari";4;3;43;13487,6988932971
2018;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.4. Sant Pau";4;4;44;26099,9811435894
2018;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;16253,1336483932
2018;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.2. Morvedre";5;2;52;18254,3775174681
2018;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.3. Trinitat";5;3;53;19758,6099987082
2018;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.4. Tormos";5;4;54;15418,3256250734
2018;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;19665,7247802428
2018;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.1. Exposició";6;1;61;36629,3286144578
2018;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;26602,5895163506
2018;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;35716,8865625
2018;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;27787,4520958084
2018;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;16347,5087726093
2018;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.2. Soternes";7;2;72;15999,9195378585
2018;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;13216,7336294272
2018;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;11233,1434872096
2018;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.5. la Llum";7;5;75;17781,4626564392
2018;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.1. Patraix";8;1;81;19000,250234761
2018;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.2. Sant Isidre";8;2;82;16973,0332524762
2018;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.3. Vara de Quart";8;3;83;18482,9533333333
2018;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.4. Safranar";8;4;84;19283,2256157635
2018;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.5. Favara";8;5;85;16814,8588202404
2018;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.1. la Raiosa";9;1;91;17172,4827292948
2018;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;16096,1449746073
2018;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;17078,5694467113
2018;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;15365,7963409731
2018;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.5. Camí Real";9;5;95;15956,00867736
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;17002,9517366511
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;15863,7010378306
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;17456,9378525891
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;13624,943435036
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;12186,1475665153
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;16659,0353773585
2018;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;25361,3551160791
2018;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;16866,284030706
2018;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;15915,476937658
2018;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;15896,3384482894
2018;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;19255,7833227244
2018;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;12947,471334348
2018;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.1. Aiora";12;1;121;16704,5355561873
2018;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.2. Albors";12;2;122;18294,6610540883
2018;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;15909,7129502337
2018;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;17907,9229559748
