"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2015;"Índex de Gini.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;38,8772710555351
2015;"Índex de Gini.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;43,2636952998379
2015;"Índex de Gini.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;37,5717173350582
2015;"Índex de Gini.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;38,1755178031185
2015;"Índex de Gini.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;39,7521199884627
2015;"Índex de Gini.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;39,467617260788
2015;"Índex de Gini.";"2. l'Eixample";"2.1. Russafa";2;1;21;36,3293860208201
2015;"Índex de Gini.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;40,3635848493886
2015;"Índex de Gini.";"2. l'Eixample";"2.3. Gran Via";2;3;23;35,3124391938846
2015;"Índex de Gini.";"3. Extramurs";"3.1. el Botànic";3;1;31;36,3431620423576
2015;"Índex de Gini.";"3. Extramurs";"3.2. la Roqueta";3;2;32;41,0565138447571
2015;"Índex de Gini.";"3. Extramurs";"3.3. la Petxina";3;3;33;35,5018823370665
2015;"Índex de Gini.";"3. Extramurs";"3.4. Arrancapins";3;4;34;35,4307342784442
2015;"Índex de Gini.";"4. Campanar";"4.1. Campanar";4;1;41;32,5678318002628
2015;"Índex de Gini.";"4. Campanar";"4.2. les Tendetes";4;2;42;36,3424502536091
2015;"Índex de Gini.";"4. Campanar";"4.3. el Calvari";4;3;43;35,9730569948187
2015;"Índex de Gini.";"4. Campanar";"4.4. Sant Pau";4;4;44;32,9276603943228
2015;"Índex de Gini.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;34,9651727447217
2015;"Índex de Gini.";"5. la Saïdia";"5.2. Morvedre";5;2;52;35,3334869431644
2015;"Índex de Gini.";"5. la Saïdia";"5.3. Trinitat";5;3;53;34,8155235126007
2015;"Índex de Gini.";"5. la Saïdia";"5.4. Tormos";5;4;54;33,9095632072028
2015;"Índex de Gini.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;33,9653222409436
2015;"Índex de Gini.";"6. el Pla del Real";"6.1. Exposició";6;1;61;36,9383876866809
2015;"Índex de Gini.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;37,1089400728087
2015;"Índex de Gini.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;35,0075591551532
2015;"Índex de Gini.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;32,6070611439842
2015;"Índex de Gini.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;33,767395470724
2015;"Índex de Gini.";"7. l'Olivereta";"7.2. Soternes";7;2;72;32,2927723177723
2015;"Índex de Gini.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;33,565398920216
2015;"Índex de Gini.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;36,8801204819277
2015;"Índex de Gini.";"7. l'Olivereta";"7.5. la Llum";7;5;75;30,8153377967133
2015;"Índex de Gini.";"8. Patraix";"8.1. Patraix";8;1;81;33,6950615251656
2015;"Índex de Gini.";"8. Patraix";"8.2. Sant Isidre";8;2;82;29,9265486725664
2015;"Índex de Gini.";"8. Patraix";"8.3. Vara de Quart";8;3;83;30,4018096906013
2015;"Índex de Gini.";"8. Patraix";"8.4. Safranar";8;4;84;30,0927069499779
2015;"Índex de Gini.";"8. Patraix";"8.5. Favara";8;5;85;33,2303786574871
2015;"Índex de Gini.";"9. Jesús";"9.1. la Raiosa";9;1;91;35,6499600266489
2015;"Índex de Gini.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;32,2398800332581
2015;"Índex de Gini.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;32,7883233532934
2015;"Índex de Gini.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;31,9973311602323
2015;"Índex de Gini.";"9. Jesús";"9.5. Camí Real";9;5;95;32,4525857376157
2015;"Índex de Gini.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;36,2622549528057
2015;"Índex de Gini.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;36,2816929965363
2015;"Índex de Gini.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;30,7524307154037
2015;"Índex de Gini.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;32,4447718289615
2015;"Índex de Gini.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;35,1817552850737
2015;"Índex de Gini.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;37,0405282707388
2015;"Índex de Gini.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;34,1738280653535
2015;"Índex de Gini.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;35,3187768701634
2015;"Índex de Gini.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;35,6076966785474
2015;"Índex de Gini.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;34,6154554523828
2015;"Índex de Gini.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;33,6379413974455
2015;"Índex de Gini.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;37,8110420979986
2015;"Índex de Gini.";"12. Camins al Grau";"12.1. Aiora";12;1;121;34,2228740317978
2015;"Índex de Gini.";"12. Camins al Grau";"12.2. Albors";12;2;122;35,0084156088387
2015;"Índex de Gini.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;33,2952276767401
2015;"Índex de Gini.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;35,745499886647
2015;"Índex de Gini.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;35,3143507204854
2015;"Índex de Gini.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;31,6845277809732
2015;"Índex de Gini.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;33,7914004914005
2015;"Índex de Gini.";"13. Algirós";"13.3. l'Amistat";13;3;133;35,9246125408787
2015;"Índex de Gini.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;34,0553153791637
2015;"Índex de Gini.";"13. Algirós";"13.5. la Carrasca";13;5;135;32,4860703812317
2015;"Índex de Gini.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;34,5870485946714
2015;"Índex de Gini.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;31,8556674123788
2015;"Índex de Gini.";"15. Rascanya";"15.1. Orriols";15;1;151;34,5479471388247
2015;"Índex de Gini.";"15. Rascanya";"15.2. Torrefiel";15;2;152;33,248996786582
2015;"Índex de Gini.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;30,7390310442145
2015;"Índex de Gini.";"16. Benicalap";"16.1. Benicalap";16;1;161;32,1983857785043
2015;"Índex de Gini.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;33,1633211360864
2015;"Índex de Gini.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;30,2
2015;"Índex de Gini.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;36
2015;"Índex de Gini.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;32,6
2015;"Índex de Gini.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;30,2
2015;"Índex de Gini.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;30,2
2015;"Índex de Gini.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;36,9
2015;"Índex de Gini.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;32,2
2015;"Índex de Gini.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;34,6241160340597
2015;"Índex de Gini.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;39,1
2015;"Índex de Gini.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;28,7
2015;"Índex de Gini.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;32,5742547827377
2015;"Índex de Gini.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;31,9208678500986
2015;"Índex de Gini.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;37,4
2015;"Índex de Gini.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;25,3
2015;"Índex de Gini.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;39,3
2015;"Índex de Gini.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;34,195813030139
2015;"Índex de Gini.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;35,4
