"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.1. la Seu";1;1;11;31,35
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;37,26
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.3. el Carme";1;3;13;18,18
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;20,19
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;27,98
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;37,16
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.1. Russafa";2;1;21;18,45
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;36,9
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.3. Gran Via";2;3;23;33,53
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.1. el Botànic";3;1;31;17,95
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.2. la Roqueta";3;2;32;25,12
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.3. la Petxina";3;3;33;16,38
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.4. Arrancapins";3;4;34;20,46
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.1. Campanar";4;1;41;12,3
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.2. les Tendetes";4;2;42;11,42
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.3. el Calvari";4;3;43;5,32
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"4. Campanar";"4.4. Sant Pau";4;4;44;15,75
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.1. Marxalenes";5;1;51;8,62
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.2. Morvedre";5;2;52;11,43
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.3. Trinitat";5;3;53;13,25
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.4. Tormos";5;4;54;8,08
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;10,17
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.1. Exposició";6;1;61;29,38
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.2. Mestalla";6;2;62;21,41
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;32,37
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;20,05
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;9,13
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.2. Soternes";7;2;72;7,98
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;5,24
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;3,6
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.5. la Llum";7;5;75;8,47
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.1. Patraix";8;1;81;10,17
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.2. Sant Isidre";8;2;82;6,67
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.3. Vara de Quart";8;3;83;8,82
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.4. Safranar";8;4;84;9,05
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.5. Favara";8;5;85;7,11
2019;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"9. Jesús";"9.1. la Raiosa";9;1;91;10,15
