"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;1,06
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;0,7
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;1,81
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;1,77
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;1,3
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;0,61
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.1. Russafa";2;1;21;1,65
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;0,4
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"2. l'Eixample";"2.3. Gran Via";2;3;23;0,73
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.1. el Botànic";3;1;31;1,42
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.2. la Roqueta";3;2;32;1,32
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.3. la Petxina";3;3;33;1,42
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"3. Extramurs";"3.4. Arrancapins";3;4;34;1,14
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.1. Campanar";4;1;41;1,46
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.2. les Tendetes";4;2;42;2,23
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.3. el Calvari";4;3;43;3,3
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"4. Campanar";"4.4. Sant Pau";4;4;44;1,13
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;2,11
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.2. Morvedre";5;2;52;2,09
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.3. Trinitat";5;3;53;1,73
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.4. Tormos";5;4;54;2,9
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;1,78
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.1. Exposició";6;1;61;0,55
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;1,02
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;0,52
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;0,87
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;2,23
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.2. Soternes";7;2;72;2,73
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;3,52
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;4,83
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"7. l'Olivereta";"7.5. la Llum";7;5;75;1,96
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.1. Patraix";8;1;81;1,83
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.2. Sant Isidre";8;2;82;2,51
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.3. Vara de Quart";8;3;83;2,04
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.4. Safranar";8;4;84;2,02
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"8. Patraix";"8.5. Favara";8;5;85;2,35
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.1. la Raiosa";9;1;91;2,09
2016;"Percentatge d'ingressos procedents de prestacions per desocupació.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;2,64
