"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;17249,1352709006
2017;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;20984,3879989139
2017;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;13899,3676761027
2017;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;13990,7264616107
2017;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;15440,14940528
2017;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;21293,4907322444
2017;"Renda neta mitjana per persona.";"2. l'Eixample";"2.1. Russafa";2;1;21;14131,7426001285
2017;"Renda neta mitjana per persona.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;27785,9095397125
2017;"Renda neta mitjana per persona.";"2. l'Eixample";"2.3. Gran Via";2;3;23;19585,4457831325
2017;"Renda neta mitjana per persona.";"3. Extramurs";"3.1. el Botànic";3;1;31;15044,3556827473
2017;"Renda neta mitjana per persona.";"3. Extramurs";"3.2. la Roqueta";3;2;32;14630,953125
2017;"Renda neta mitjana per persona.";"3. Extramurs";"3.3. la Petxina";3;3;33;14522,3469553451
2017;"Renda neta mitjana per persona.";"3. Extramurs";"3.4. Arrancapins";3;4;34;15780,085236194
2017;"Renda neta mitjana per persona.";"4. Campanar";"4.1. Campanar";4;1;41;14299,1390967515
2017;"Renda neta mitjana per persona.";"4. Campanar";"4.2. les Tendetes";4;2;42;11950,2491726689
2017;"Renda neta mitjana per persona.";"4. Campanar";"4.3. el Calvari";4;3;43;9229,35047129392
2017;"Renda neta mitjana per persona.";"4. Campanar";"4.4. Sant Pau";4;4;44;15721,275951397
2017;"Renda neta mitjana per persona.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;10772,4886244645
2017;"Renda neta mitjana per persona.";"5. la Saïdia";"5.2. Morvedre";5;2;52;11782,2921348315
2017;"Renda neta mitjana per persona.";"5. la Saïdia";"5.3. Trinitat";5;3;53;11749,792116076
2017;"Renda neta mitjana per persona.";"5. la Saïdia";"5.4. Tormos";5;4;54;9924,24655760857
2017;"Renda neta mitjana per persona.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;12569,1967833491
2017;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.1. Exposició";6;1;61;22110,7173683416
2017;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;16591,3727782004
2017;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;21138,5040088036
2017;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;17300,3803191489
2017;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;10863,0093131548
2017;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.2. Soternes";7;2;72;10396,7823589744
2017;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;8782,00649727347
2017;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;7195,88786982249
2017;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.5. la Llum";7;5;75;11549,6222267043
2017;"Renda neta mitjana per persona.";"8. Patraix";"8.1. Patraix";8;1;81;12477,8105121514
2017;"Renda neta mitjana per persona.";"8. Patraix";"8.2. Sant Isidre";8;2;82;10675,2583417594
2017;"Renda neta mitjana per persona.";"8. Patraix";"8.3. Vara de Quart";8;3;83;12069,0758807588
2017;"Renda neta mitjana per persona.";"8. Patraix";"8.4. Safranar";8;4;84;12139,2344126012
2017;"Renda neta mitjana per persona.";"8. Patraix";"8.5. Favara";8;5;85;10924,3463796477
2017;"Renda neta mitjana per persona.";"9. Jesús";"9.1. la Raiosa";9;1;91;11258,9525416998
2017;"Renda neta mitjana per persona.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;10413,1133077604
2017;"Renda neta mitjana per persona.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;11088,6613861386
2017;"Renda neta mitjana per persona.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;9915,77403359644
2017;"Renda neta mitjana per persona.";"9. Jesús";"9.5. Camí Real";9;5;95;10204,2545649839
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;10960,7561866973
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;10157,6228867556
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;11092,0734150581
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;8716,81139284474
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;7777,35668954799
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;10556,3481188119
2017;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;15807,9905937684
2017;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;10769,096170489
2017;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;10371,9576791809
2017;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;10385,6067757009
2017;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;12049,2760020294
2017;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;8234,80631399317
2017;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.1. Aiora";12;1;121;10673,8339832643
2017;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.2. Albors";12;2;122;11862,7891973868
2017;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;10179,0721150569
2017;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;11404,3198750836
2017;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;19230,3305459911
2017;"Renda neta mitjana per persona.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;11767,8557162534
2017;"Renda neta mitjana per persona.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;14171,5646258503
2017;"Renda neta mitjana per persona.";"13. Algirós";"13.3. l'Amistat";13;3;133;11824,2286911297
2017;"Renda neta mitjana per persona.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;16221,915729334
2017;"Renda neta mitjana per persona.";"13. Algirós";"13.5. la Carrasca";13;5;135;16241,298560094
2017;"Renda neta mitjana per persona.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;13175,0825938271
2017;"Renda neta mitjana per persona.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;13298,2588278795
2017;"Renda neta mitjana per persona.";"15. Rascanya";"15.1. Orriols";15;1;151;8178,15808566155
2017;"Renda neta mitjana per persona.";"15. Rascanya";"15.2. Torrefiel";15;2;152;9157,53519436271
2017;"Renda neta mitjana per persona.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;15347,8861193477
2017;"Renda neta mitjana per persona.";"16. Benicalap";"16.1. Benicalap";16;1;161;10638,9484836313
2017;"Renda neta mitjana per persona.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;7966,52286110149
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;10606
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;10226
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;11135
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;10606
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;10606
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;16440
2017;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;10802
2017;"Renda neta mitjana per persona.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;9673,69313196692
2017;"Renda neta mitjana per persona.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;11932
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;9589
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;10477,1701590132
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;11495,607028754
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;15026
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;11285
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;14997
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;9267,76553623687
2017;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;9613
