"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2020;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;29283,5329255128
2020;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;38247,461028632
2020;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;21361,4942040816
2020;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;22034,2870813397
2020;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;24277,5218384242
2020;"Mitjana de la renda per unitat de consum.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;34565,1728665208
2020;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.1. Russafa";2;1;21;23790,6705328483
2020;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;46623,2956849117
2020;"Mitjana de la renda per unitat de consum.";"2. l'Eixample";"2.3. Gran Via";2;3;23;33632,6254257493
2020;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.1. el Botànic";3;1;31;23502,7303133626
2020;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.2. la Roqueta";3;2;32;23290,4368800721
2020;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.3. la Petxina";3;3;33;24561,6089267462
2020;"Mitjana de la renda per unitat de consum.";"3. Extramurs";"3.4. Arrancapins";3;4;34;25642,959944066
2020;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.1. Campanar";4;1;41;22916,6084876406
2020;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.2. les Tendetes";4;2;42;18976,2283938629
2020;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.3. el Calvari";4;3;43;14237,4529053912
2020;"Mitjana de la renda per unitat de consum.";"4. Campanar";"4.4. Sant Pau";4;4;44;27116,2344129064
2020;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;17540,9208388438
2020;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.2. Morvedre";5;2;52;19646,3628262921
2020;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.3. Trinitat";5;3;53;20669,1379897785
2020;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.4. Tormos";5;4;54;16795,6327927928
2020;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;20855,4919286321
2020;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.1. Exposició";6;1;61;36911,5493256554
2020;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;27524,1447477827
2020;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;35738,2737075801
