"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Índex de Gini.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;37,6501255830642
2017;"Índex de Gini.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;41,3540863426554
2017;"Índex de Gini.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;35,2757077024358
2017;"Índex de Gini.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;35,9033106362996
2017;"Índex de Gini.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;37,4743545111691
2017;"Índex de Gini.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;39,2562672049917
2017;"Índex de Gini.";"2. l'Eixample";"2.1. Russafa";2;1;21;35,359785821375
2017;"Índex de Gini.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;40,9673733120372
2017;"Índex de Gini.";"2. l'Eixample";"2.3. Gran Via";2;3;23;34,426522993382
2017;"Índex de Gini.";"3. Extramurs";"3.1. el Botànic";3;1;31;35,3584955028618
2017;"Índex de Gini.";"3. Extramurs";"3.2. la Roqueta";3;2;32;39,8013327205882
2017;"Índex de Gini.";"3. Extramurs";"3.3. la Petxina";3;3;33;33,7583897158322
2017;"Índex de Gini.";"3. Extramurs";"3.4. Arrancapins";3;4;34;34,5986990265129
2017;"Índex de Gini.";"4. Campanar";"4.1. Campanar";4;1;41;31,1884056695132
2017;"Índex de Gini.";"4. Campanar";"4.2. les Tendetes";4;2;42;36,2523262604633
2017;"Índex de Gini.";"4. Campanar";"4.3. el Calvari";4;3;43;34,5084190231362
2017;"Índex de Gini.";"4. Campanar";"4.4. Sant Pau";4;4;44;31,6503238142232
2017;"Índex de Gini.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;33,6600761542123
2017;"Índex de Gini.";"5. la Saïdia";"5.2. Morvedre";5;2;52;33,8228430058757
2017;"Índex de Gini.";"5. la Saïdia";"5.3. Trinitat";5;3;53;34,0494221879815
2017;"Índex de Gini.";"5. la Saïdia";"5.4. Tormos";5;4;54;33,7150759091444
2017;"Índex de Gini.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;32,4956270366866
2017;"Índex de Gini.";"6. el Pla del Real";"6.1. Exposició";6;1;61;36,0717821035159
2017;"Índex de Gini.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;35,3632685524587
2017;"Índex de Gini.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;34,0953938060053
2017;"Índex de Gini.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;31,3226063829787
2017;"Índex de Gini.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;33,3711292200233
2017;"Índex de Gini.";"7. l'Olivereta";"7.2. Soternes";7;2;72;31,3893948717949
2017;"Índex de Gini.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;32,4282399350273
2017;"Índex de Gini.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;37,4119526627219
2017;"Índex de Gini.";"7. l'Olivereta";"7.5. la Llum";7;5;75;29,3850544574425
2017;"Índex de Gini.";"8. Patraix";"8.1. Patraix";8;1;81;32,5658824009134
2017;"Índex de Gini.";"8. Patraix";"8.2. Sant Isidre";8;2;82;28,3525985844287
2017;"Índex de Gini.";"8. Patraix";"8.3. Vara de Quart";8;3;83;29,925900116144
2017;"Índex de Gini.";"8. Patraix";"8.4. Safranar";8;4;84;28,6831437322249
2017;"Índex de Gini.";"8. Patraix";"8.5. Favara";8;5;85;31,547553816047
2017;"Índex de Gini.";"9. Jesús";"9.1. la Raiosa";9;1;91;34,8803216838761
2017;"Índex de Gini.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;31,0422779580997
2017;"Índex de Gini.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;31,728201320132
2017;"Índex de Gini.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;30,5430479659988
2017;"Índex de Gini.";"9. Jesús";"9.5. Camí Real";9;5;95;31,7164876476907
2017;"Índex de Gini.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;34,6754620444816
2017;"Índex de Gini.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;34,9243904511087
2017;"Índex de Gini.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;29,3124691245083
2017;"Índex de Gini.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;31,2080236193123
2017;"Índex de Gini.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;35,0719984457972
2017;"Índex de Gini.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;37,2102574257426
2017;"Índex de Gini.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;33,5085537918871
2017;"Índex de Gini.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;33,7725443530939
2017;"Índex de Gini.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;36,1445681281176
2017;"Índex de Gini.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;33,4851557632399
2017;"Índex de Gini.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;31,8341451040081
2017;"Índex de Gini.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;37,6027133105802
2017;"Índex de Gini.";"12. Camins al Grau";"12.1. Aiora";12;1;121;32,7932529043789
