"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;18730,3456878118
2018;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;24958,8465017292
2018;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;15477,162126682
2018;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;15079,4074425219
2018;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;15826,1854323854
2018;"Renda neta mitjana per persona.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;23062,1154954955
2018;"Renda neta mitjana per persona.";"2. l'Eixample";"2.1. Russafa";2;1;21;14722,8334041288
2018;"Renda neta mitjana per persona.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;28965,3297532656
2018;"Renda neta mitjana per persona.";"2. l'Eixample";"2.3. Gran Via";2;3;23;20832,8218181818
2018;"Renda neta mitjana per persona.";"3. Extramurs";"3.1. el Botànic";3;1;31;15775,1100695006
2018;"Renda neta mitjana per persona.";"3. Extramurs";"3.2. la Roqueta";3;2;32;15684,0497512438
2018;"Renda neta mitjana per persona.";"3. Extramurs";"3.3. la Petxina";3;3;33;15596,9661598493
2018;"Renda neta mitjana per persona.";"3. Extramurs";"3.4. Arrancapins";3;4;34;16503,8888938408
2018;"Renda neta mitjana per persona.";"4. Campanar";"4.1. Campanar";4;1;41;14813,9054491385
2018;"Renda neta mitjana per persona.";"4. Campanar";"4.2. les Tendetes";4;2;42;12396,0723029839
2018;"Renda neta mitjana per persona.";"4. Campanar";"4.3. el Calvari";4;3;43;9475,80768427647
2018;"Renda neta mitjana per persona.";"4. Campanar";"4.4. Sant Pau";4;4;44;16410,0441203393
2018;"Renda neta mitjana per persona.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;11181,4677693762
2018;"Renda neta mitjana per persona.";"5. la Saïdia";"5.2. Morvedre";5;2;52;12457,1152897657
2018;"Renda neta mitjana per persona.";"5. la Saïdia";"5.3. Trinitat";5;3;53;13527,7759979331
2018;"Renda neta mitjana per persona.";"5. la Saïdia";"5.4. Tormos";5;4;54;10340,4729428337
2018;"Renda neta mitjana per persona.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;13045,7788823776
2018;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.1. Exposició";6;1;61;23320,2774096386
2018;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;17636,9730008244
2018;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;21953,7496875
2018;"Renda neta mitjana per persona.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;17973,1081586826
2018;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;11285,5976219063
2018;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.2. Soternes";7;2;72;10908,5855168145
2018;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;9081,35428766655
2018;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;7581,69038518083
2018;"Renda neta mitjana per persona.";"7. l'Olivereta";"7.5. la Llum";7;5;75;12054,3371013323
2018;"Renda neta mitjana per persona.";"8. Patraix";"8.1. Patraix";8;1;81;12860,4945494631
2018;"Renda neta mitjana per persona.";"8. Patraix";"8.2. Sant Isidre";8;2;82;11252,2507580352
2018;"Renda neta mitjana per persona.";"8. Patraix";"8.3. Vara de Quart";8;3;83;12608,274589372
2018;"Renda neta mitjana per persona.";"8. Patraix";"8.4. Safranar";8;4;84;12832,9362889984
2018;"Renda neta mitjana per persona.";"8. Patraix";"8.5. Favara";8;5;85;11384,5568912497
2018;"Renda neta mitjana per persona.";"9. Jesús";"9.1. la Raiosa";9;1;91;11683,0295041214
2018;"Renda neta mitjana per persona.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;10843,7537498524
2018;"Renda neta mitjana per persona.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;11540,7264566672
2018;"Renda neta mitjana per persona.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;10535,7611580217
2018;"Renda neta mitjana per persona.";"9. Jesús";"9.5. Camí Real";9;5;95;10601,7778069945
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;11586,7146189736
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;10715,0399229997
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;11713,7454937394
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;9197,8292766541
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;8159,16041531473
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;11319,0106132075
2018;"Renda neta mitjana per persona.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;16544,0574663227
2018;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;11240,873932317
2018;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;10929,7932813816
2018;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;10849,9570187113
2018;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;12859,9618077658
2018;"Renda neta mitjana per persona.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;8628,32893624218
2018;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.1. Aiora";12;1;121;11209,5576899647
2018;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.2. Albors";12;2;122;12364,8196286472
2018;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;10729,4573137201
2018;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;11783,1408355795
2018;"Renda neta mitjana per persona.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;19451,085628402
2018;"Renda neta mitjana per persona.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;12197,7923611111
2018;"Renda neta mitjana per persona.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;14890,2366139725
2018;"Renda neta mitjana per persona.";"13. Algirós";"13.3. l'Amistat";13;3;133;12358,0282964665
2018;"Renda neta mitjana per persona.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;16935,8279472829
2018;"Renda neta mitjana per persona.";"13. Algirós";"13.5. la Carrasca";13;5;135;16737,5444767442
2018;"Renda neta mitjana per persona.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;13869,8455464445
2018;"Renda neta mitjana per persona.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;14297,4653575398
2018;"Renda neta mitjana per persona.";"15. Rascanya";"15.1. Orriols";15;1;151;8526,28654825488
2018;"Renda neta mitjana per persona.";"15. Rascanya";"15.2. Torrefiel";15;2;152;9620,96971798428
2018;"Renda neta mitjana per persona.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;16134,835639181
2018;"Renda neta mitjana per persona.";"16. Benicalap";"16.1. Benicalap";16;1;161;11113,2806617793
2018;"Renda neta mitjana per persona.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;8404,16175961205
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;11209
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;10463
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;11824
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;11209
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;11209
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;17458
2018;"Renda neta mitjana per persona.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;11539
2018;"Renda neta mitjana per persona.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;9931,2538704028
2018;"Renda neta mitjana per persona.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;12270
2018;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;9860
2018;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;10995,1986372389
2018;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;12067,4852420307
2018;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;15377
2018;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;11900
2018;"Renda neta mitjana per persona.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;15244
