"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.1. la Seu";1;1;11;30,51
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;33,48
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.3. el Carme";1;3;13;15,48
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;17,7
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;23,25
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;34,59
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.1. Russafa";2;1;21;16,97
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;34,06
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"2. l'Eixample";"2.3. Gran Via";2;3;23;30,65
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.1. el Botànic";3;1;31;16,57
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.2. la Roqueta";3;2;32;22,21
2020;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"3. Extramurs";"3.3. la Petxina";3;3;33;15,28
