"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.1. la Seu";1;1;11;41794,8382038489
2018;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.2. la Xerea";1;2;12;60830,9523809524
2018;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.3. el Carme";1;3;13;32941,7661634394
2018;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.4. el Pilar";1;4;14;32094,7895235838
2018;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.5. el Mercat";1;5;15;34553,7367962855
2018;"Renda neta mitjana per llar.";"1. Ciutat Vella";"1.6. Sant Francesc";1;6;16;54515,4992792793
2018;"Renda neta mitjana per llar.";"2. l'Eixample";"2.1. Russafa";2;1;21;33900,1730948942
2018;"Renda neta mitjana per llar.";"2. l'Eixample";"2.2. el Pla del Remei";2;2;22;77928,5027576197
2018;"Renda neta mitjana per llar.";"2. l'Eixample";"2.3. Gran Via";2;3;23;52799,0460042283
2018;"Renda neta mitjana per llar.";"3. Extramurs";"3.1. el Botànic";3;1;31;35811,0759657346
2018;"Renda neta mitjana per llar.";"3. Extramurs";"3.2. la Roqueta";3;2;32;35619,5300768883
2018;"Renda neta mitjana per llar.";"3. Extramurs";"3.3. la Petxina";3;3;33;38681,5816738428
2018;"Renda neta mitjana per llar.";"3. Extramurs";"3.4. Arrancapins";3;4;34;40155,6107496212
2018;"Renda neta mitjana per llar.";"4. Campanar";"4.1. Campanar";4;1;41;37806,9307268433
2018;"Renda neta mitjana per llar.";"4. Campanar";"4.2. les Tendetes";4;2;42;30012,4493114002
2018;"Renda neta mitjana per llar.";"4. Campanar";"4.3. el Calvari";4;3;43;22632,8538316976
2018;"Renda neta mitjana per llar.";"4. Campanar";"4.4. Sant Pau";4;4;44;45972,4387014097
2018;"Renda neta mitjana per llar.";"5. la Saïdia";"5.1. Marxalenes";5;1;51;27480,8233459357
2018;"Renda neta mitjana per llar.";"5. la Saïdia";"5.2. Morvedre";5;2;52;30173,6095355528
2018;"Renda neta mitjana per llar.";"5. la Saïdia";"5.3. Trinitat";5;3;53;31641,3300607157
2018;"Renda neta mitjana per llar.";"5. la Saïdia";"5.4. Tormos";5;4;54;26755,0825214227
2018;"Renda neta mitjana per llar.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;33421,9351192968
2018;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.1. Exposició";6;1;61;63472,6831325301
2018;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;44976,5881423468
2018;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;61923,1609375
2018;"Renda neta mitjana per llar.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;47592,932260479
2018;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;27738,2993144583
2018;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.2. Soternes";7;2;72;26719,1093459872
2018;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;22358,979159549
2018;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;20739,7271390767
2018;"Renda neta mitjana per llar.";"7. l'Olivereta";"7.5. la Llum";7;5;75;31094,9459023012
2018;"Renda neta mitjana per llar.";"8. Patraix";"8.1. Patraix";8;1;81;31766,4170987629
2018;"Renda neta mitjana per llar.";"8. Patraix";"8.2. Sant Isidre";8;2;82;30039,4233879119
2018;"Renda neta mitjana per llar.";"8. Patraix";"8.3. Vara de Quart";8;3;83;32189,1158454106
2018;"Renda neta mitjana per llar.";"8. Patraix";"8.4. Safranar";8;4;84;33518,4852764094
2018;"Renda neta mitjana per llar.";"8. Patraix";"8.5. Favara";8;5;85;28687,3226167179
2018;"Renda neta mitjana per llar.";"9. Jesús";"9.1. la Raiosa";9;1;91;28795,1392777705
2018;"Renda neta mitjana per llar.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;28242,9034486831
2018;"Renda neta mitjana per llar.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;30071,5730373756
2018;"Renda neta mitjana per llar.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;26168,2916164053
2018;"Renda neta mitjana per llar.";"9. Jesús";"9.5. Camí Real";9;5;95;26586,1887983171
2018;"Renda neta mitjana per llar.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;28643,0087610161
2018;"Renda neta mitjana per llar.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;27200,1206059592
2018;"Renda neta mitjana per llar.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;30203,6148236481
2018;"Renda neta mitjana per llar.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;23889,7651696949
2018;"Renda neta mitjana per llar.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;22269,1609344581
